YEAR(ORIGINATION_TS),MONTHNAME(ORIGINATION_TS),STATE_CD,PRODUCT_CD,Customer Channel,CUSTOMER_TYPE,CNT
2022,Sep,TX,ILP,PHYSICAL,NON_NEW,5533
2022,Sep,TX,ILP,PHYSICAL,,83
2022,Sep,TX,ILP,UNKNOWN,,69
2022,Sep,TX,PDL,DIGITAL,NEW,531
2022,Sep,TX,PDL,DIGITAL,NON_NEW,3129
2022,Sep,TX,PDL,DIGITAL,,20
2022,Sep,TX,PDL,PHYSICAL,NEW,1950
2022,Sep,TX,PDL,PHYSICAL,NON_NEW,7822
2022,Sep,TX,PDL,PHYSICAL,,270
2022,Sep,TX,PDL,UNKNOWN,,69
2022,Sep,UT,ILP,DIGITAL,NEW,69
2022,Sep,UT,ILP,DIGITAL,NON_NEW,25
2022,Sep,UT,ILP,PHYSICAL,NEW,34
2022,Sep,UT,ILP,PHYSICAL,NON_NEW,73
2022,Sep,UT,ILP,PHYSICAL,,1
2022,Sep,UT,ILP,UNKNOWN,,5
2022,Sep,WI,ILP,DIGITAL,NEW,219
2022,Sep,WI,ILP,DIGITAL,NON_NEW,164
2022,Sep,WI,ILP,DIGITAL,,3
2022,Sep,WI,ILP,PHYSICAL,NEW,316
2022,Sep,WI,ILP,PHYSICAL,NON_NEW,621
2022,Sep,WI,ILP,PHYSICAL,,13
2022,Sep,WI,ILP,UNKNOWN,,16
2022,Sep,WY,PDL,DIGITAL,NEW,51
2022,Sep,WY,PDL,DIGITAL,NON_NEW,552
2022,Sep,WY,PDL,DIGITAL,,3
2022,Sep,WY,PDL,PHYSICAL,NEW,169
2022,Sep,WY,PDL,PHYSICAL,NON_NEW,3397
2022,Sep,WY,PDL,PHYSICAL,,13
2022,Sep,WY,PDL,UNKNOWN,,1
2023,Apr,AL,ILP,DIGITAL,NEW,133
2023,Apr,AL,ILP,DIGITAL,NON_NEW,526
2023,Apr,AL,ILP,DIGITAL,,1
2023,Apr,AL,ILP,PHYSICAL,NEW,520
2023,Apr,AL,ILP,PHYSICAL,NON_NEW,3391
2023,Apr,AL,ILP,PHYSICAL,,-4
2023,Apr,AL,ILP,UNKNOWN,,-1
2023,Apr,AL,PDL,DIGITAL,NEW,0
2023,Apr,AL,PDL,DIGITAL,NON_NEW,0
2023,Apr,AL,PDL,DIGITAL,,0
2023,Apr,AL,PDL,PHYSICAL,NEW,0
2023,Apr,AL,PDL,PHYSICAL,NON_NEW,0
2023,Apr,AL,PDL,PHYSICAL,,0
2023,Apr,AL,PDL,UNKNOWN,,0
2023,Apr,AL,PDL,,NEW,0
2023,Apr,AL,PDL,,NON_NEW,0
2023,Apr,CA,ILP,DIGITAL,NON_NEW,0
2023,Apr,CA,ILP,PHYSICAL,NON_NEW,0
2023,Apr,CA,PDL,DIGITAL,NEW,755
2023,Apr,CA,PDL,DIGITAL,NON_NEW,15927
2023,Apr,CA,PDL,DIGITAL,,2
2023,Apr,CA,PDL,PHYSICAL,NEW,2015
2023,Apr,CA,PDL,PHYSICAL,NON_NEW,54306
2023,Apr,CA,PDL,PHYSICAL,,-3
2023,Apr,CA,PDL,UNKNOWN,,-3
2023,Apr,CA,PDL,,NEW,0
2023,Apr,CA,PDL,,NON_NEW,0
2023,Apr,CA,PDL,,,0
2023,Apr,CO,ILP,DIGITAL,NEW,98
2023,Apr,CO,ILP,DIGITAL,NON_NEW,644
2023,Apr,CO,ILP,DIGITAL,,0
2023,Apr,CO,ILP,PHYSICAL,NEW,311
2023,Apr,CO,ILP,PHYSICAL,NON_NEW,2429
2023,Apr,CO,ILP,PHYSICAL,,-1
2023,Apr,CO,ILP,UNKNOWN,,-2
2023,Apr,CO,ILP,,NEW,0
2023,Apr,CO,PDL,DIGITAL,NEW,0
2023,Apr,CO,PDL,DIGITAL,NON_NEW,0
2023,Apr,CO,PDL,PHYSICAL,NON_NEW,0
2023,Apr,DE,ILP,DIGITAL,NEW,29
2023,Apr,DE,ILP,DIGITAL,NON_NEW,75
2023,Apr,DE,ILP,DIGITAL,,1
2023,Apr,DE,ILP,PHYSICAL,NEW,114
2023,Apr,DE,ILP,PHYSICAL,NON_NEW,237
2023,Apr,DE,ILP,PHYSICAL,,0
2023,Apr,DE,ILP,UNKNOWN,,0
2023,Apr,FL,ILP,DIGITAL,NEW,455
2023,Apr,FL,ILP,DIGITAL,NON_NEW,3710
2023,Apr,FL,ILP,DIGITAL,,0
2023,Apr,FL,ILP,PHYSICAL,NEW,1689
2023,Apr,FL,ILP,PHYSICAL,NON_NEW,17726
2023,Apr,FL,ILP,PHYSICAL,,-2
2023,Apr,FL,ILP,UNKNOWN,,1
2023,Apr,FL,ILP,,NEW,0
2023,Apr,FL,ILP,,NON_NEW,0
2023,Apr,FL,ILP,,,0
2023,Apr,FL,PDL,DIGITAL,NEW,254
2023,Apr,FL,PDL,DIGITAL,NON_NEW,4544
2023,Apr,FL,PDL,DIGITAL,,0
2023,Apr,FL,PDL,PHYSICAL,NEW,1053
2023,Apr,FL,PDL,PHYSICAL,NON_NEW,27897
2023,Apr,FL,PDL,PHYSICAL,,5
2023,Apr,FL,PDL,UNKNOWN,,0
2023,Apr,FL,PDL,,NEW,0
2023,Apr,FL,PDL,,NON_NEW,0
2023,Apr,FL,PDL,,,0
2023,Apr,IA,ILP,PHYSICAL,NON_NEW,0
2023,Apr,IA,PDL,DIGITAL,NEW,52
2023,Apr,IA,PDL,DIGITAL,NON_NEW,1425
2023,Apr,IA,PDL,DIGITAL,,1
2023,Apr,IA,PDL,PHYSICAL,NEW,357
2023,Apr,IA,PDL,PHYSICAL,NON_NEW,9479
2023,Apr,IA,PDL,PHYSICAL,,3
2023,Apr,IA,PDL,UNKNOWN,,0
2023,Apr,ID,ILP,DIGITAL,NEW,28
2023,Apr,ID,ILP,DIGITAL,NON_NEW,64
2023,Apr,ID,ILP,DIGITAL,,0
2023,Apr,ID,ILP,PHYSICAL,NEW,32
2023,Apr,ID,ILP,PHYSICAL,NON_NEW,97
2023,Apr,ID,ILP,PHYSICAL,,0
2023,Apr,ID,ILP,UNKNOWN,,-1
2023,Apr,ID,PDL,PHYSICAL,NON_NEW,0
2023,Apr,IN,PDL,DIGITAL,NEW,164
2023,Apr,IN,PDL,DIGITAL,NON_NEW,2155
2023,Apr,IN,PDL,DIGITAL,,0
2023,Apr,IN,PDL,PHYSICAL,NEW,807
2023,Apr,IN,PDL,PHYSICAL,NON_NEW,14877
2023,Apr,IN,PDL,PHYSICAL,,1
2023,Apr,IN,PDL,UNKNOWN,,0
2023,Apr,KS,ILP,DIGITAL,NON_NEW,0
2023,Apr,KS,ILP,PHYSICAL,NON_NEW,0
2023,Apr,KS,PDL,DIGITAL,NEW,27
2023,Apr,KS,PDL,DIGITAL,NON_NEW,465
2023,Apr,KS,PDL,DIGITAL,,0
2023,Apr,KS,PDL,PHYSICAL,NEW,195
2023,Apr,KS,PDL,PHYSICAL,NON_NEW,2143
2023,Apr,KS,PDL,PHYSICAL,,0
2023,Apr,KS,PDL,UNKNOWN,,0
2023,Apr,KY,ILP,PHYSICAL,NON_NEW,0
2023,Apr,KY,PDL,DIGITAL,NON_NEW,5
2023,Apr,KY,PDL,PHYSICAL,NEW,360
2023,Apr,KY,PDL,PHYSICAL,NON_NEW,7405
2023,Apr,KY,PDL,PHYSICAL,,0
2023,Apr,KY,PDL,UNKNOWN,,0
2023,Apr,LA,ILP,PHYSICAL,NON_NEW,0
2023,Apr,LA,PDL,DIGITAL,NEW,83
2023,Apr,LA,PDL,DIGITAL,NON_NEW,2461
2023,Apr,LA,PDL,DIGITAL,,0
2023,Apr,LA,PDL,PHYSICAL,NEW,584
2023,Apr,LA,PDL,PHYSICAL,NON_NEW,11357
2023,Apr,LA,PDL,PHYSICAL,,-3
2023,Apr,LA,PDL,UNKNOWN,,0
2023,Apr,MI,ILP,DIGITAL,NON_NEW,0
2023,Apr,MI,ILP,PHYSICAL,NON_NEW,0
2023,Apr,MI,PDL,DIGITAL,NEW,378
2023,Apr,MI,PDL,DIGITAL,NON_NEW,9935
2023,Apr,MI,PDL,DIGITAL,,-1
2023,Apr,MI,PDL,PHYSICAL,NEW,2192
2023,Apr,MI,PDL,PHYSICAL,NON_NEW,39488
2023,Apr,MI,PDL,PHYSICAL,,-1
2023,Apr,MI,PDL,UNKNOWN,,2
2023,Apr,MO,ILP,DIGITAL,NEW,97
2023,Apr,MO,ILP,DIGITAL,NON_NEW,324
2023,Apr,MO,ILP,DIGITAL,,0
2023,Apr,MO,ILP,PHYSICAL,NEW,450
2023,Apr,MO,ILP,PHYSICAL,NON_NEW,1276
2023,Apr,MO,ILP,PHYSICAL,,0
2023,Apr,MO,ILP,UNKNOWN,,0
2023,Apr,MO,PDL,DIGITAL,NEW,25
2023,Apr,MO,PDL,DIGITAL,NON_NEW,238
2023,Apr,MO,PDL,DIGITAL,,0
2023,Apr,MO,PDL,PHYSICAL,NEW,283
2023,Apr,MO,PDL,PHYSICAL,NON_NEW,1425
2023,Apr,MO,PDL,PHYSICAL,,-3
2023,Apr,MO,PDL,UNKNOWN,,0
2023,Apr,MS,ILP,DIGITAL,NEW,119
2023,Apr,MS,ILP,DIGITAL,NON_NEW,364
2023,Apr,MS,ILP,DIGITAL,,-1
2023,Apr,MS,ILP,PHYSICAL,NEW,668
2023,Apr,MS,ILP,PHYSICAL,NON_NEW,2112
2023,Apr,MS,ILP,PHYSICAL,,1
2023,Apr,MS,ILP,UNKNOWN,,1
2023,Apr,MS,PDL,DIGITAL,NEW,31
2023,Apr,MS,PDL,DIGITAL,NON_NEW,401
2023,Apr,MS,PDL,DIGITAL,,0
2023,Apr,MS,PDL,PHYSICAL,NEW,562
2023,Apr,MS,PDL,PHYSICAL,NON_NEW,4549
2023,Apr,MS,PDL,PHYSICAL,,1
2023,Apr,MS,PDL,UNKNOWN,,0
2023,Apr,NC,ILP,PHYSICAL,,0
2023,Apr,NC,ILP,UNKNOWN,,0
2023,Apr,NC,PDL,PHYSICAL,,0
2023,Apr,NV,ILP,DIGITAL,NEW,52
2023,Apr,NV,ILP,DIGITAL,NON_NEW,118
2023,Apr,NV,ILP,DIGITAL,,0
2023,Apr,NV,ILP,PHYSICAL,NEW,101
2023,Apr,NV,ILP,PHYSICAL,NON_NEW,451
2023,Apr,NV,ILP,PHYSICAL,,0
2023,Apr,NV,ILP,UNKNOWN,,-1
2023,Apr,NV,PDL,DIGITAL,NEW,0
2023,Apr,NV,PDL,DIGITAL,NON_NEW,0
2023,Apr,NV,PDL,PHYSICAL,NEW,0
2023,Apr,NV,PDL,PHYSICAL,NON_NEW,0
2023,Apr,NV,PDL,PHYSICAL,,0
2023,Apr,NV,PDL,UNKNOWN,,0
2023,Apr,OH,ILP,DIGITAL,NEW,296
2023,Apr,OH,ILP,DIGITAL,NON_NEW,1586
2023,Apr,OH,ILP,DIGITAL,,-1
2023,Apr,OH,ILP,PHYSICAL,NEW,942
2023,Apr,OH,ILP,PHYSICAL,NON_NEW,5933
2023,Apr,OH,ILP,PHYSICAL,,1
2023,Apr,OH,ILP,UNKNOWN,,0
2023,Apr,OH,ILP,,NEW,0
2023,Apr,OH,ILP,,,0
2023,Apr,OH,PDL,DIGITAL,NON_NEW,0
2023,Apr,OH,PDL,PHYSICAL,NON_NEW,0
2023,Apr,OK,ILP,DIGITAL,NEW,153
2023,Apr,OK,ILP,DIGITAL,NON_NEW,662
2023,Apr,OK,ILP,DIGITAL,,0
2023,Apr,OK,ILP,PHYSICAL,NEW,552
2023,Apr,OK,ILP,PHYSICAL,NON_NEW,2008
2023,Apr,OK,ILP,PHYSICAL,,-4
2023,Apr,OK,ILP,UNKNOWN,,0
2023,Apr,OK,PDL,PHYSICAL,NON_NEW,0
2023,Apr,RI,PDL,DIGITAL,NEW,22
2023,Apr,RI,PDL,DIGITAL,NON_NEW,541
2023,Apr,RI,PDL,DIGITAL,,0
2023,Apr,RI,PDL,PHYSICAL,NEW,211
2023,Apr,RI,PDL,PHYSICAL,NON_NEW,6723
2023,Apr,RI,PDL,PHYSICAL,,-1
2023,Apr,RI,PDL,UNKNOWN,,-1
2023,Apr,SC,PDL,DIGITAL,NEW,0
2023,Apr,SC,PDL,DIGITAL,NON_NEW,0
2023,Apr,SC,PDL,PHYSICAL,NEW,0
2023,Apr,SC,PDL,PHYSICAL,NON_NEW,0
2023,Apr,SC,PDL,PHYSICAL,,0
2023,Apr,SC,PDL,UNKNOWN,,0
2023,Apr,SC,PDL,,NON_NEW,0
2023,Apr,TN,ILP,DIGITAL,NON_NEW,0
2023,Apr,TN,ILP,PHYSICAL,NON_NEW,0
2023,Apr,TN,PDL,DIGITAL,NEW,36
2023,Apr,TN,PDL,DIGITAL,NON_NEW,587
2023,Apr,TN,PDL,DIGITAL,,0
2023,Apr,TN,PDL,PHYSICAL,NEW,311
2023,Apr,TN,PDL,PHYSICAL,NON_NEW,2337
2023,Apr,TN,PDL,PHYSICAL,,0
2023,Apr,TN,PDL,UNKNOWN,,0
2023,Apr,TN,PDL,,NEW,0
2023,Apr,TN,PDL,,NON_NEW,0
2023,Apr,TN,PDL,,,0
2023,Apr,TX,ILP,DIGITAL,NEW,590
2023,Apr,TX,ILP,DIGITAL,NON_NEW,2385
2023,Apr,TX,ILP,DIGITAL,,0
2023,Apr,TX,ILP,PHYSICAL,NEW,1691
2023,Apr,TX,ILP,PHYSICAL,NON_NEW,5695
2023,Apr,TX,ILP,PHYSICAL,,0
2023,Apr,TX,ILP,UNKNOWN,,5
2023,Apr,TX,PDL,DIGITAL,NEW,195
2023,Apr,TX,PDL,DIGITAL,NON_NEW,1193
2023,Apr,TX,PDL,DIGITAL,,0
2023,Apr,TX,PDL,PHYSICAL,NEW,921
2023,Apr,TX,PDL,PHYSICAL,NON_NEW,3752
2023,Apr,TX,PDL,PHYSICAL,,-21
2023,Apr,TX,PDL,UNKNOWN,,1
2023,Apr,UT,ILP,DIGITAL,NEW,6
2023,Apr,UT,ILP,DIGITAL,NON_NEW,35
2023,Apr,UT,ILP,DIGITAL,,0
2023,Apr,UT,ILP,PHYSICAL,NEW,27
2023,Apr,UT,ILP,PHYSICAL,NON_NEW,51
2023,Apr,UT,ILP,PHYSICAL,,0
2023,Apr,UT,ILP,UNKNOWN,,0
2023,Apr,UT,PDL,DIGITAL,NON_NEW,0
2023,Apr,UT,PDL,PHYSICAL,NEW,0
2023,Apr,UT,PDL,PHYSICAL,NON_NEW,0
2023,Apr,WI,ILP,DIGITAL,NEW,105
2023,Apr,WI,ILP,DIGITAL,NON_NEW,271
2023,Apr,WI,ILP,DIGITAL,,0
2023,Apr,WI,ILP,PHYSICAL,NEW,324
2023,Apr,WI,ILP,PHYSICAL,NON_NEW,680
2023,Apr,WI,ILP,PHYSICAL,,-1
2023,Apr,WI,ILP,UNKNOWN,,0
2023,Apr,WI,PDL,DIGITAL,NON_NEW,0
2023,Apr,WI,PDL,PHYSICAL,NEW,0
2023,Apr,WI,PDL,PHYSICAL,NON_NEW,0
2023,Apr,WY,ILP,PHYSICAL,NON_NEW,0
2023,Apr,WY,PDL,DIGITAL,NEW,21
2023,Apr,WY,PDL,DIGITAL,NON_NEW,500
2023,Apr,WY,PDL,DIGITAL,,0
2023,Apr,WY,PDL,PHYSICAL,NEW,133
2023,Apr,WY,PDL,PHYSICAL,NON_NEW,2651
2023,Apr,WY,PDL,PHYSICAL,,1
2023,Apr,WY,PDL,UNKNOWN,,0
2023,Aug,AL,ILP,DIGITAL,NEW,509
2023,Aug,AL,ILP,DIGITAL,NON_NEW,594
2023,Aug,AL,ILP,DIGITAL,,-2
2023,Aug,AL,ILP,PHYSICAL,NEW,1732
2023,Aug,AL,ILP,PHYSICAL,NON_NEW,3803
2023,Aug,AL,ILP,PHYSICAL,,-11
2023,Aug,AL,ILP,UNKNOWN,NEW,14
2023,Aug,AL,ILP,UNKNOWN,,-17
2023,Aug,AL,PDL,DIGITAL,NEW,0
2023,Aug,AL,PDL,DIGITAL,NON_NEW,0
2023,Aug,AL,PDL,DIGITAL,,0
2023,Aug,AL,PDL,PHYSICAL,NEW,0
2023,Aug,AL,PDL,PHYSICAL,NON_NEW,0
2023,Aug,AL,PDL,PHYSICAL,,0
2023,Aug,AL,PDL,UNKNOWN,,0
2023,Aug,AL,PDL,,NEW,0
2023,Aug,AL,PDL,,NON_NEW,0
2023,Aug,CA,ILP,DIGITAL,NON_NEW,0
2023,Aug,CA,ILP,PHYSICAL,NON_NEW,0
2023,Aug,CA,PDL,DIGITAL,NEW,1280
2023,Aug,CA,PDL,DIGITAL,NON_NEW,18690
2023,Aug,CA,PDL,DIGITAL,,-15
2023,Aug,CA,PDL,PHYSICAL,NEW,3013
2023,Aug,CA,PDL,PHYSICAL,NON_NEW,65377
2023,Aug,CA,PDL,PHYSICAL,,-72
2023,Aug,CA,PDL,UNKNOWN,NEW,12
2023,Aug,CA,PDL,UNKNOWN,,-19
2023,Aug,CA,PDL,,NEW,0
2023,Aug,CA,PDL,,NON_NEW,0
2023,Aug,CA,PDL,,,0
2023,Aug,CO,ILP,DIGITAL,NEW,44
2023,Aug,CO,ILP,DIGITAL,NON_NEW,677
2023,Aug,CO,ILP,DIGITAL,,-2
2023,Aug,CO,ILP,PHYSICAL,NEW,8
2023,Aug,CO,ILP,PHYSICAL,NON_NEW,1643
2023,Aug,CO,ILP,PHYSICAL,,-9
2023,Aug,CO,ILP,UNKNOWN,,-1
2023,Aug,CO,ILP,,NEW,0
2023,Aug,CO,PDL,DIGITAL,NON_NEW,0
2023,Aug,CO,PDL,PHYSICAL,NON_NEW,0
2023,Aug,DE,ILP,DIGITAL,NEW,55
2023,Aug,DE,ILP,DIGITAL,NON_NEW,67
2023,Aug,DE,ILP,DIGITAL,,0
2023,Aug,DE,ILP,PHYSICAL,NEW,191
2023,Aug,DE,ILP,PHYSICAL,NON_NEW,255
2023,Aug,DE,ILP,PHYSICAL,,-1
2023,Aug,DE,ILP,UNKNOWN,NEW,1
2023,Aug,DE,ILP,UNKNOWN,,-6
2023,Aug,FL,ILP,DIGITAL,NEW,1051
2023,Aug,FL,ILP,DIGITAL,NON_NEW,4330
2023,Aug,FL,ILP,DIGITAL,,-8
2023,Aug,FL,ILP,PHYSICAL,NEW,2959
2023,Aug,FL,ILP,PHYSICAL,NON_NEW,20025
2023,Aug,FL,ILP,PHYSICAL,,-20
2023,Aug,FL,ILP,UNKNOWN,NEW,22
2023,Aug,FL,ILP,UNKNOWN,,-30
2023,Aug,FL,ILP,,NEW,0
2023,Aug,FL,ILP,,NON_NEW,0
2023,Aug,FL,ILP,,,0
2023,Aug,FL,PDL,DIGITAL,NEW,471
2023,Aug,FL,PDL,DIGITAL,NON_NEW,4915
2023,Aug,FL,PDL,DIGITAL,,-22
2023,Aug,FL,PDL,PHYSICAL,NEW,729
2023,Aug,FL,PDL,PHYSICAL,NON_NEW,27094
2023,Aug,FL,PDL,PHYSICAL,,-37
2023,Aug,FL,PDL,UNKNOWN,NEW,6
2023,Aug,FL,PDL,UNKNOWN,,-13
2023,Aug,FL,PDL,,NEW,0
2023,Aug,FL,PDL,,NON_NEW,0
2023,Aug,FL,PDL,,,0
2023,Aug,IA,ILP,PHYSICAL,NON_NEW,0
2023,Aug,IA,PDL,DIGITAL,NEW,112
2023,Aug,IA,PDL,DIGITAL,NON_NEW,1739
2023,Aug,IA,PDL,DIGITAL,,0
2023,Aug,IA,PDL,PHYSICAL,NEW,505
2023,Aug,IA,PDL,PHYSICAL,NON_NEW,10563
2023,Aug,IA,PDL,PHYSICAL,,-4
2023,Aug,IA,PDL,UNKNOWN,NEW,1
2023,Aug,IA,PDL,UNKNOWN,,-1
2023,Aug,ID,ILP,DIGITAL,NEW,46
2023,Aug,ID,ILP,DIGITAL,NON_NEW,45
2023,Aug,ID,ILP,DIGITAL,,0
2023,Aug,ID,ILP,PHYSICAL,NEW,54
2023,Aug,ID,ILP,PHYSICAL,NON_NEW,97
2023,Aug,ID,ILP,PHYSICAL,,0
2023,Aug,ID,ILP,UNKNOWN,,-1
2023,Aug,ID,PDL,PHYSICAL,NON_NEW,0
2023,Aug,IN,PDL,DIGITAL,NEW,185
2023,Aug,IN,PDL,DIGITAL,NON_NEW,2616
2023,Aug,IN,PDL,DIGITAL,,-2
2023,Aug,IN,PDL,PHYSICAL,NEW,673
2023,Aug,IN,PDL,PHYSICAL,NON_NEW,17303
2023,Aug,IN,PDL,PHYSICAL,,-7
2023,Aug,IN,PDL,UNKNOWN,NEW,5
2023,Aug,IN,PDL,UNKNOWN,,-9
2023,Aug,KS,ILP,DIGITAL,NON_NEW,0
2023,Aug,KS,ILP,PHYSICAL,NON_NEW,0
2023,Aug,KS,PDL,DIGITAL,NEW,49
2023,Aug,KS,PDL,DIGITAL,NON_NEW,495
2023,Aug,KS,PDL,DIGITAL,,-2
2023,Aug,KS,PDL,PHYSICAL,NEW,168
2023,Aug,KS,PDL,PHYSICAL,NON_NEW,2221
2023,Aug,KS,PDL,PHYSICAL,,-2
2023,Aug,KS,PDL,UNKNOWN,NEW,1
2023,Aug,KS,PDL,UNKNOWN,,0
2023,Aug,KY,ILP,PHYSICAL,NON_NEW,0
2023,Aug,KY,PDL,DIGITAL,NEW,163
2023,Aug,KY,PDL,DIGITAL,NON_NEW,100
2023,Aug,KY,PDL,DIGITAL,,-1
2023,Aug,KY,PDL,PHYSICAL,NEW,376
2023,Aug,KY,PDL,PHYSICAL,NON_NEW,8965
2023,Aug,KY,PDL,PHYSICAL,,-20
2023,Aug,KY,PDL,UNKNOWN,NEW,4
2023,Aug,KY,PDL,UNKNOWN,,-7
2023,Aug,LA,ILP,PHYSICAL,NON_NEW,0
2023,Aug,LA,PDL,DIGITAL,NEW,149
2023,Aug,LA,PDL,DIGITAL,NON_NEW,2771
2023,Aug,LA,PDL,DIGITAL,,0
2023,Aug,LA,PDL,PHYSICAL,NEW,617
2023,Aug,LA,PDL,PHYSICAL,NON_NEW,13610
2023,Aug,LA,PDL,PHYSICAL,,-5
2023,Aug,LA,PDL,UNKNOWN,NEW,2
2023,Aug,LA,PDL,UNKNOWN,,-4
2023,Aug,MI,ILP,DIGITAL,NON_NEW,0
2023,Aug,MI,ILP,PHYSICAL,NON_NEW,0
2023,Aug,MI,PDL,DIGITAL,NEW,849
2023,Aug,MI,PDL,DIGITAL,NON_NEW,12239
2023,Aug,MI,PDL,DIGITAL,,-13
2023,Aug,MI,PDL,PHYSICAL,NEW,1901
2023,Aug,MI,PDL,PHYSICAL,NON_NEW,46475
2023,Aug,MI,PDL,PHYSICAL,,-48
2023,Aug,MI,PDL,UNKNOWN,NEW,13
2023,Aug,MI,PDL,UNKNOWN,,-8
2023,Aug,MO,ILP,DIGITAL,NEW,344
2023,Aug,MO,ILP,DIGITAL,NON_NEW,318
2023,Aug,MO,ILP,DIGITAL,,0
2023,Aug,MO,ILP,PHYSICAL,NEW,935
2023,Aug,MO,ILP,PHYSICAL,NON_NEW,1347
2023,Aug,MO,ILP,PHYSICAL,,-4
2023,Aug,MO,ILP,UNKNOWN,NEW,12
2023,Aug,MO,ILP,UNKNOWN,,-19
2023,Aug,MO,PDL,DIGITAL,NEW,52
2023,Aug,MO,PDL,DIGITAL,NON_NEW,279
2023,Aug,MO,PDL,DIGITAL,,0
2023,Aug,MO,PDL,PHYSICAL,NEW,70
2023,Aug,MO,PDL,PHYSICAL,NON_NEW,1320
2023,Aug,MO,PDL,PHYSICAL,,-3
2023,Aug,MO,PDL,UNKNOWN,NEW,1
2023,Aug,MO,PDL,UNKNOWN,,-1
2023,Aug,MS,ILP,DIGITAL,NEW,365
2023,Aug,MS,ILP,DIGITAL,NON_NEW,374
2023,Aug,MS,ILP,DIGITAL,,-1
2023,Aug,MS,ILP,PHYSICAL,NEW,1800
2023,Aug,MS,ILP,PHYSICAL,NON_NEW,2801
2023,Aug,MS,ILP,PHYSICAL,,-10
2023,Aug,MS,ILP,UNKNOWN,NEW,11
2023,Aug,MS,ILP,UNKNOWN,,-12
2023,Aug,MS,PDL,DIGITAL,NEW,67
2023,Aug,MS,PDL,DIGITAL,NON_NEW,497
2023,Aug,MS,PDL,DIGITAL,,-2
2023,Aug,MS,PDL,PHYSICAL,NEW,510
2023,Aug,MS,PDL,PHYSICAL,NON_NEW,4184
2023,Aug,MS,PDL,PHYSICAL,,-4
2023,Aug,MS,PDL,UNKNOWN,NEW,2
2023,Aug,MS,PDL,UNKNOWN,NON_NEW,1
2023,Aug,MS,PDL,UNKNOWN,,-3
2023,Aug,NC,ILP,PHYSICAL,,0
2023,Aug,NC,ILP,UNKNOWN,,0
2023,Aug,NC,PDL,PHYSICAL,,0
2023,Aug,NV,ILP,DIGITAL,NEW,151
2023,Aug,NV,ILP,DIGITAL,NON_NEW,133
2023,Aug,NV,ILP,DIGITAL,,-1
2023,Aug,NV,ILP,PHYSICAL,NEW,230
2023,Aug,NV,ILP,PHYSICAL,NON_NEW,455
2023,Aug,NV,ILP,PHYSICAL,,-12
2023,Aug,NV,ILP,UNKNOWN,NEW,4
2023,Aug,NV,ILP,UNKNOWN,,-3
2023,Aug,NV,PDL,DIGITAL,NEW,0
2023,Aug,NV,PDL,DIGITAL,NON_NEW,0
2023,Aug,NV,PDL,PHYSICAL,NEW,0
2023,Aug,NV,PDL,PHYSICAL,NON_NEW,0
2023,Aug,NV,PDL,PHYSICAL,,0
2023,Aug,NV,PDL,UNKNOWN,,0
2023,Aug,OH,ILP,DIGITAL,NEW,854
2023,Aug,OH,ILP,DIGITAL,NON_NEW,1657
2023,Aug,OH,ILP,DIGITAL,,-2
2023,Aug,OH,ILP,PHYSICAL,NEW,1740
2023,Aug,OH,ILP,PHYSICAL,NON_NEW,6241
2023,Aug,OH,ILP,PHYSICAL,,-22
2023,Aug,OH,ILP,UNKNOWN,NEW,9
2023,Aug,OH,ILP,UNKNOWN,,-14
2023,Aug,OH,ILP,,NEW,0
2023,Aug,OH,ILP,,,0
2023,Aug,OH,PDL,DIGITAL,NON_NEW,0
2023,Aug,OH,PDL,PHYSICAL,NON_NEW,0
2023,Aug,OK,ILP,DIGITAL,NEW,447
2023,Aug,OK,ILP,DIGITAL,NON_NEW,767
2023,Aug,OK,ILP,DIGITAL,,-1
2023,Aug,OK,ILP,PHYSICAL,NEW,939
2023,Aug,OK,ILP,PHYSICAL,NON_NEW,2270
2023,Aug,OK,ILP,PHYSICAL,,-14
2023,Aug,OK,ILP,UNKNOWN,NEW,4
2023,Aug,OK,ILP,UNKNOWN,,-7
2023,Aug,OK,PDL,PHYSICAL,NON_NEW,0
2023,Aug,RI,PDL,DIGITAL,NEW,37
2023,Aug,RI,PDL,DIGITAL,NON_NEW,713
2023,Aug,RI,PDL,DIGITAL,,0
2023,Aug,RI,PDL,PHYSICAL,NEW,239
2023,Aug,RI,PDL,PHYSICAL,NON_NEW,8255
2023,Aug,RI,PDL,PHYSICAL,,-2
2023,Aug,RI,PDL,UNKNOWN,,0
2023,Aug,SC,PDL,DIGITAL,NEW,0
2023,Aug,SC,PDL,DIGITAL,NON_NEW,0
2023,Aug,SC,PDL,PHYSICAL,NEW,0
2023,Aug,SC,PDL,PHYSICAL,NON_NEW,0
2023,Aug,SC,PDL,PHYSICAL,,0
2023,Aug,SC,PDL,UNKNOWN,,0
2023,Aug,SC,PDL,,NON_NEW,0
2023,Aug,TN,ILP,DIGITAL,NON_NEW,0
2023,Aug,TN,ILP,PHYSICAL,NON_NEW,0
2023,Aug,TN,PDL,DIGITAL,NEW,65
2023,Aug,TN,PDL,DIGITAL,NON_NEW,656
2023,Aug,TN,PDL,DIGITAL,,-1
2023,Aug,TN,PDL,PHYSICAL,NEW,225
2023,Aug,TN,PDL,PHYSICAL,NON_NEW,2151
2023,Aug,TN,PDL,PHYSICAL,,-1
